Age;Condition;Start_Dimension;Age_months;Gender;Subject_ID;Material_Set;Sheet;Relevant_dimension;Baited;Pre_or_postswitch ;Trialnr;Success; Learning_Criterion_met?;LearningCriterionMet_SoftCriterion;Number_administrated_trials ;Number_errors;Number_trials_afterwhich_criterionreached;Number_trials_afterwhich_criterionreached_softcriterion;Number_correcttrials;Proportion_correct
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;5;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;6;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;7;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;8;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;9;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;10;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;11;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;12;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;13;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;14;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;15;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;16;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;17;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;18;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;19;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;20;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;21;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;22;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;23;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;24;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;25;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;26;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;27;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;28;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;29;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;30;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;31;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;32;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;33;0;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;34;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;35;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;B;2B;Cup;Pink Cup;pre;36;1;Y;Y;36;17;36;36;19;0.527777778
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;1;0;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;2;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;3;0;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;4;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;5;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;6;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;7;0;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;8;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;9;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;10;0;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;11;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;12;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;13;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;14;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;15;0;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;16;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;17;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;18;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;19;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;20;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;21;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;22;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;23;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;45;Female;A3_7_ConditionID_StartD_Cup_MaterialB;A;2A;Cup;Purple Cup;post;24;1;Y;Y;24;5;22;21;19;0.791666667
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;1;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;2;0;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;3;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;4;0;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;5;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;6;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;7;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;8;0;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;9;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;10;0;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;11;0;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;12;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;13;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;14;0;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;15;0;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;16;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;17;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;18;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;19;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;20;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;21;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;22;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;23;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;24;1;Y;Y;24;7;23;21;17;0.708333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;A;4A;Cup;Purple Cup;post;1;0;Y;Y;12;2;10;10;10;0.833333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;A;4A;Cup;Purple Cup;post;2;1;Y;Y;12;2;10;10;10;0.833333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;A;4A;Cup;Purple Cup;post;3;1;Y;Y;12;2;10;10;10;0.833333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;A;4A;Cup;Purple Cup;post;4;0;Y;Y;12;2;10;10;10;0.833333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;A;4A;Cup;Purple Cup;post;5;1;Y;Y;12;2;10;10;10;0.833333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;A;4A;Cup;Purple Cup;post;6;1;Y;Y;12;2;10;10;10;0.833333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;A;4A;Cup;Purple Cup;post;7;1;Y;Y;12;2;10;10;10;0.833333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;A;4A;Cup;Purple Cup;post;8;1;Y;Y;12;2;10;10;10;0.833333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;A;4A;Cup;Purple Cup;post;9;1;Y;Y;12;2;10;10;10;0.833333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;A;4A;Cup;Purple Cup;post;10;1;Y;Y;12;2;10;10;10;0.833333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;A;4A;Cup;Purple Cup;post;11;1;Y;Y;12;2;10;10;10;0.833333333
3;ID;Cup;37;Female;A3_9_ConditionID_StartD_Cup_MaterialB;A;4A;Cup;Purple Cup;post;12;1;Y;Y;12;2;10;10;10;0.833333333
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;1;1;Y;Y;12;2;12;12;10;0.833333333
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;2;1;Y;Y;12;2;12;12;10;0.833333333
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;3;1;Y;Y;12;2;12;12;10;0.833333333
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;4;0;Y;Y;12;2;12;12;10;0.833333333
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;5;1;Y;Y;12;2;12;12;10;0.833333333
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;6;0;Y;Y;12;2;12;12;10;0.833333333
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;7;1;Y;Y;12;2;12;12;10;0.833333333
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;8;1;Y;Y;12;2;12;12;10;0.833333333
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;9;1;Y;Y;12;2;12;12;10;0.833333333
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;10;1;Y;Y;12;2;12;12;10;0.833333333
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;11;1;Y;Y;12;2;12;12;10;0.833333333
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;12;1;Y;Y;12;2;12;12;10;0.833333333
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;1;1;Y;Y;12;1;8;8;11;0.916666667
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;2;0;Y;Y;12;1;8;8;11;0.916666667
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;3;1;Y;Y;12;1;8;8;11;0.916666667
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;4;1;Y;Y;12;1;8;8;11;0.916666667
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;5;1;Y;Y;12;1;8;8;11;0.916666667
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;6;1;Y;Y;12;1;8;8;11;0.916666667
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;7;1;Y;Y;12;1;8;8;11;0.916666667
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;8;1;Y;Y;12;1;8;8;11;0.916666667
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;9;1;Y;Y;12;1;8;8;11;0.916666667
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;10;1;Y;Y;12;1;8;8;11;0.916666667
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;11;1;Y;Y;12;1;8;8;11;0.916666667
3;ID;Substrate;37;Female;A3_10_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;12;1;Y;Y;12;1;8;8;11;0.916666667
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;1;1;Y;Y;12;0;6;6;12;1
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;2;1;Y;Y;12;0;6;6;12;1
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;3;1;Y;Y;12;0;6;6;12;1
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;4;1;Y;Y;12;0;6;6;12;1
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;5;1;Y;Y;12;0;6;6;12;1
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;6;1;Y;Y;12;0;6;6;12;1
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;7;1;Y;Y;12;0;6;6;12;1
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;8;1;Y;Y;12;0;6;6;12;1
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;9;1;Y;Y;12;0;6;6;12;1
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;10;1;Y;Y;12;0;6;6;12;1
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;11;1;Y;Y;12;0;6;6;12;1
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;A;2A;Substrate;Green Sand;pre;12;1;Y;Y;12;0;6;6;12;1
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;1;0;Y;Y;12;2;11;11;10;0.833333333
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;2;1;Y;Y;12;2;11;11;10;0.833333333
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;3;1;Y;Y;12;2;11;11;10;0.833333333
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;4;1;Y;Y;12;2;11;11;10;0.833333333
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;5;0;Y;Y;12;2;11;11;10;0.833333333
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;6;1;Y;Y;12;2;11;11;10;0.833333333
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;7;1;Y;Y;12;2;11;11;10;0.833333333
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;8;1;Y;Y;12;2;11;11;10;0.833333333
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;9;1;Y;Y;12;2;11;11;10;0.833333333
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;10;1;Y;Y;12;2;11;11;10;0.833333333
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;11;1;Y;Y;12;2;11;11;10;0.833333333
3;ID;Substrate;36;Male;A3_11_ConditionID_StartD_Substrate_MaterialA;B;1B;Substrate;Blue Wool;post;12;1;Y;Y;12;2;11;11;10;0.833333333
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;1;0;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;2;1;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;3;1;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;4;0;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;5;0;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;6;0;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;7;0;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;8;0;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;9;1;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;10;0;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;11;1;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;12;1;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;13;1;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;14;1;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;15;1;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;16;0;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;17;1;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;18;0;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;19;0;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;20;1;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;21;1;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;22;1;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;23;0;N;N;36;17;;;19;0.527777778
3;ID;Substrate;46;Male;A3_12_ConditionID_StartD_Substrate_MaterialA;A;3A;Substrate;Red Paper;pre;24;0;N;N;36;17;;;19;0.527777778
